talent,job,label
"Talent({'German': Language(German,B2,False), 'English': Language(English,C1,False)},['cto', 'backend-developer', 'site-reliability-engineer'],senior,103600,None)","Job({'German': Language(German,C1,True), 'English': Language(English,B2,True)},['frontend-developer'],['junior', 'midlevel'],70000,master)",False
"Talent({'German': Language(German,C1,False), 'English': Language(English,A2,False)},['frontend-developer', 'backend-developer', 'full-stack-developer'],midlevel,85400,None)","Job({'German': Language(German,C1,True), 'English': Language(English,B2,True)},['frontend-developer'],['midlevel'],70000,None)",False
"Talent({'German': Language(German,A1,False), 'English': Language(English,C1,False), 'French': Language(French,C2,False)},['sales-engineer', 'backend-developer', 'graphic-designer', 'social-media-marketing-manager', 'c-net-developer'],None,119720,None)","Job({'German': Language(German,C1,True)},['full-stack-developer', 'java-developer'],['senior', 'junior', 'midlevel'],82000,bachelor)",False
"Talent({'German': Language(German,B2,False), 'English': Language(English,C1,False)},['frontend-developer', 'full-stack-developer', 'java-developer'],None,81200,bachelor)","Job({'German': Language(German,C1,True), 'English': Language(English,B2,True)},['frontend-developer'],['junior', 'midlevel'],70000,doctorate)",False
"Talent({'German': Language(German,C2,False), 'English': Language(English,B2,False)},['consulting', 'tech-lead', 'engineering-manager', 'network-engineer', 'scrum-master-agile-coach'],senior,65000,None)","Job({'German': Language(German,C1,True)},['sales-manager'],['junior', 'midlevel', 'senior'],75000,doctorate)",False
"Talent({'Arabic': Language(Arabic,C2,False), 'English': Language(English,C2,False), 'French': Language(French,C1,False), 'German': Language(German,A1,False)},['key-account-manager', 'c-net-developer', 'sales-team-lead', 'engineering-manager'],senior,42000,None)","Job({'German': Language(German,C1,True), 'English': Language(English,B2,True)},['frontend-developer'],['junior', 'midlevel'],70000,master)",False
"Talent({'German': Language(German,C2,False), 'English': Language(English,C2,False), 'Croatian': Language(Croatian,C2,False)},['sales-team-lead', 'marketing-team-lead', 'consulting', 'key-account-manager', 'business-development-manager'],senior,80000,apprenticeship)","Job({'German': Language(German,C1,True)},['business-development-manager'],['midlevel', 'senior'],85000,bachelor)",False
"Talent({'German': Language(German,C2,False), 'English': Language(English,B2,False)},['frontend-developer', 'consulting', 'key-account-manager'],junior,40000,apprenticeship)","Job({'German': Language(German,C1,True), 'English': Language(English,B2,True)},['frontend-developer'],['junior', 'midlevel'],70000,doctorate)",False
"Talent({'German': Language(German,A2,False), 'English': Language(English,B1,False), 'Polish': Language(Polish,A1,False)},['product-owner', 'system-administrator', 'software-architect', 'customer-success-manager', 'cso-or-head-of-sales'],senior,74520,bachelor)","Job({'German': Language(German,C1,True), 'English': Language(English,B2,False)},['frontend-developer'],['junior'],54000,master)",False
"Talent({'German': Language(German,A2,False), 'French': Language(French,C1,False), 'English': Language(English,C1,False), 'Arabic': Language(Arabic,C1,False)},['mobile-developer', 'database-administrator', 'data-scientist', 'machine-learning-engineer', 'consulting'],midlevel,69000,bachelor)","Job({'German': Language(German,C1,True)},['consulting'],[None, 'junior', 'midlevel', 'senior'],65000,doctorate)",False
"Talent({'German': Language(German,C2,False), 'English': Language(English,B2,False), 'Turkish': Language(Turkish,C2,False)},['security', 'seo-sea-manager', 'sales-engineer', 'machine-learning-engineer', 'engineering-manager'],junior,30000,None)","Job({'German': Language(German,C1,True), 'English': Language(English,B2,True)},['frontend-developer'],['junior', 'midlevel'],70000,master)",False
"Talent({'English': Language(English,C2,False), 'German': Language(German,A1,False)},['scrum-master-agile-coach', 'cmo-or-head-of-marketing', 'cso-or-head-of-sales', 'data-scientist', 'c-net-developer'],senior,60000,apprenticeship)","Job({'German': Language(German,B1,True), 'English': Language(English,B1,True)},['frontend-developer', 'backend-developer', 'full-stack-developer'],['midlevel', 'senior'],75000,master)",False
"Talent({'Chinese': Language(Chinese,A2,False), 'German': Language(German,C2,False), 'English': Language(English,C1,False), 'French': Language(French,A2,False)},['data-analyst', 'engineering-manager', 'c-net-developer', 'frontend-developer', 'c-c-developer'],junior,56000,apprenticeship)","Job({'German': Language(German,C1,True)},['full-stack-developer', 'java-developer'],[None, 'junior', 'midlevel', 'senior'],82000,bachelor)",False
"Talent({'Chinese': Language(Chinese,C2,False), 'German': Language(German,C1,False), 'English': Language(English,C1,False)},['consulting', 'sales-manager', 'key-account-manager', 'business-development-manager'],senior,108000,bachelor)","Job({'German': Language(German,C1,True)},['sales-manager'],['junior', 'midlevel', 'senior'],75000,None)",False
"Talent({'German': Language(German,A1,False), 'English': Language(English,B2,False), 'Russian': Language(Russian,A2,False)},['1st-2nd-3rd-level-support', 'network-engineer', 'software-architect', 'cloud-engineer'],None,70000,bachelor)","Job({'German': Language(German,C2,True)},['key-account-manager', 'customer-success-manager'],['junior', 'midlevel', 'senior'],70000,master)",False
"Talent({'German': Language(German,A1,False), 'English': Language(English,A2,False), 'French': Language(French,A2,False)},['backend-developer', 'business-analyst', 'cmo-or-head-of-marketing', 'software-architect'],None,116100,None)","Job({'German': Language(German,C2,True), 'English': Language(English,C1,False)},['consulting'],['midlevel', 'senior'],90000,bachelor)",False
"Talent({'English': Language(English,A2,False)},['product-manager', 'data-analyst', 'head-of-data', 'tech-lead', 'java-developer'],None,95550,None)","Job({'German': Language(German,C1,False), 'English': Language(English,C1,True)},['php-developer'],['midlevel', 'senior'],65000,master)",False
"Talent({'German': Language(German,C2,False), 'English': Language(English,A2,False), 'Russian': Language(Russian,B1,False), 'French': Language(French,A2,False)},['frontend-developer', 'backend-developer', 'full-stack-developer', 'php-developer', 'consulting'],midlevel,52000,bachelor)","Job({'German': Language(German,C1,False), 'English': Language(English,C1,True)},['php-developer'],['midlevel', 'senior'],65000,doctorate)",False
"Talent({'English': Language(English,C1,False), 'German': Language(German,C1,False), 'Hungarian': Language(Hungarian,C2,False), 'Romanian': Language(Romanian,C2,False)},['data-engineer', 'java-developer', 'project-manager'],midlevel,55000,apprenticeship)","Job({'German': Language(German,C1,True), 'English': Language(English,B1,False)},['devops-engineer', 'system-engineer', 'cloud-engineer'],['midlevel', 'senior'],81000,bachelor)",False
"Talent({'Arabic': Language(Arabic,C2,False), 'English': Language(English,C2,False), 'German': Language(German,C1,False), 'Persian': Language(Persian,C1,False)},['devops-engineer', 'full-stack-developer', 'php-developer', 'engineering-manager'],senior,92250,bachelor)","Job({'German': Language(German,B1,True), 'English': Language(English,B1,True)},['frontend-developer', 'backend-developer', 'full-stack-developer'],['midlevel', 'senior'],75000,None)",False
"Talent({'German': Language(German,B1,False), 'English': Language(English,B2,False)},['ui-ux-designer', 'customer-success-manager', 'content-marketing-manager', 'network-engineer'],None,96800,None)","Job({'German': Language(German,C1,True), 'English': Language(English,C1,True)},['php-developer'],['midlevel', 'senior'],80000,doctorate)",False
"Talent({'German': Language(German,A2,False), 'English': Language(English,B2,False), 'Turkish': Language(Turkish,C1,False), 'Spanish': Language(Spanish,A1,False)},['c-net-developer', 'java-developer', 'c-c-developer', 'software-architect', 'product-owner'],None,25000,bachelor)","Job({'German': Language(German,C1,True)},['full-stack-developer', 'java-developer'],['senior', 'midlevel', 'junior'],82000,bachelor)",False
"Talent({'English': Language(English,C1,False), 'German': Language(German,B1,False), 'Spanish': Language(Spanish,A2,False)},['business-analyst', 'software-architect', 'database-administrator', 'cso-or-head-of-sales'],junior,105780,apprenticeship)","Job({'German': Language(German,C1,True)},['full-stack-developer', 'java-developer'],[None, 'junior', 'midlevel', 'senior'],82000,bachelor)",False
"Talent({'German': Language(German,C2,False), 'English': Language(English,B2,False)},['frontend-developer', 'backend-developer', 'full-stack-developer', 'php-developer'],junior,88900,bachelor)","Job({'German': Language(German,C1,True), 'English': Language(English,B2,True)},['frontend-developer'],['junior', 'midlevel'],70000,None)",False
"Talent({'German': Language(German,C2,False), 'English': Language(English,B1,False)},['full-stack-developer'],None,90090,bachelor)","Job({'German': Language(German,C1,True), 'English': Language(English,C1,True)},['mobile-developer'],['midlevel', 'senior'],77000,doctorate)",False
"Talent({'German': Language(German,A2,False), 'Turkish': Language(Turkish,C1,False), 'English': Language(English,A1,False), 'Spanish': Language(Spanish,B2,False)},['product-owner', 'scrum-master-agile-coach'],None,80000,master)","Job({'English': Language(English,C1,False), 'German': Language(German,B1,False)},['product-owner'],['junior', 'midlevel', 'senior'],80000,bachelor)",False
"Talent({'German': Language(German,C2,False), 'English': Language(English,A1,False)},['copywriter', 'seo-sea-manager', 'business-analyst', 'sales-manager', 'cso-or-head-of-sales'],junior,55000,bachelor)","Job({'German': Language(German,B1,True), 'English': Language(English,B1,True)},['frontend-developer', 'backend-developer', 'full-stack-developer'],['midlevel', 'senior'],75000,None)",False
"Talent({'German': Language(German,C2,False), 'English': Language(English,A2,False), 'French': Language(French,B2,False), 'Japanese': Language(Japanese,A2,False), 'Polish': Language(Polish,C2,False)},['marketing-team-lead', 'backend-developer', 'head-of-data', 'scrum-master-agile-coach', 'c-net-developer'],junior,85800,apprenticeship)","Job({'German': Language(German,C1,False), 'English': Language(English,C1,True)},['php-developer'],['midlevel', 'senior'],65000,master)",False
"Talent({'German': Language(German,C2,False), 'English': Language(English,C1,False)},['cpo-or-head-of-product'],senior,93800,None)","Job({'German': Language(German,C1,True), 'English': Language(English,B2,True)},['frontend-developer'],['junior', 'midlevel'],70000,None)",False
"Talent({'German': Language(German,C2,False), 'English': Language(English,C1,False)},['sales-manager', 'key-account-manager', 'customer-success-manager', 'online-marketing-manager', 'social-media-marketing-manager'],senior,57000,bachelor)","Job({'German': Language(German,C2,True)},['sales-manager', 'presales-manager'],[None, 'junior'],54000,master)",False
"Talent({'English': Language(English,A1,False), 'German': Language(German,A2,False)},['frontend-developer', 'backend-developer', 'full-stack-developer', 'c-net-developer'],junior,65000,bachelor)","Job({'German': Language(German,B1,True), 'English': Language(English,B1,True)},['frontend-developer', 'backend-developer', 'full-stack-developer'],['midlevel', 'senior'],75000,master)",False
"Talent({'German': Language(German,B1,False), 'English': Language(English,C1,False)},['frontend-developer', 'backend-developer', 'full-stack-developer', 'java-developer', 'mobile-developer'],midlevel,75000,None)","Job({'German': Language(German,B2,True), 'English': Language(English,B2,False)},['full-stack-developer'],['midlevel'],90000,apprenticeship)",False
